epoch,noisy_loss,noiseless_loss,median_loss,krum_loss,hyperbolic_loss
0,2.158154393532414,2.1503759405532676,2.152052272266582,2.151046311264747,1.9309793709762797
1,2.050459326162064,2.015865299256883,2.0179784174813284,2.015046917427793,1.6717236416368886
2,1.9342983937270344,1.895838869562026,1.8985479885405825,1.8951505180263128,1.4865500629881248
3,1.8377679229581263,1.7885842041486855,1.7917722790380675,1.7862818738726558,1.3508088855350462
4,1.7183080697844595,1.6927529528266918,1.6964105592802536,1.6879810134432087,1.2466477636907136
5,1.6265694413217837,1.6070750395528752,1.6109766050482621,1.6031875004706386,1.163305391344362
6,1.5619642342529678,1.5304342732469256,1.534184509556413,1.5274391008054657,1.096170326461983
7,1.4984035745526352,1.4617646714122825,1.465391594805723,1.4591574719185416,1.0404371297205872
8,1.435076860146776,1.4000889940357306,1.4035401967309031,1.3978903793452027,0.9931535696283824
9,1.3925321514610038,1.3445517038531527,1.3481350230472209,1.343638745055011,0.9526862246945392
10,1.3435947915275683,1.2944066205876943,1.2981251571370875,1.2932073769607186,0.9175549492633408
11,1.29077187663393,1.2489933732748606,1.2527522894529832,1.2487230092769417,0.8867351471508655
12,1.2513078909513262,1.207726833117247,1.2112249370545283,1.2071995431239955,0.8594191450918764
13,1.2220093499952303,1.1700891225885703,1.1736039266623965,1.1693932227233403,0.8350542506880856
14,1.1816149993687932,1.135682016682945,1.139120457308271,1.1351511407585626,0.813089265145857
15,1.1541287393363586,1.104113450715712,1.107621684997367,1.1039407699402415,0.7932079490093525
16,1.1278290205938644,1.0750870602578333,1.078482169802697,1.0746419559065357,0.7751081493556526
17,1.104041415457427,1.0482803580721942,1.0517081110205315,1.0479648706561941,0.7585451301613039
18,1.0732174112495336,1.0234915954040062,1.0267766050606442,1.0231856241437811,0.7433358285167664
19,1.0492355788816394,1.000487237219039,1.0037107728265744,1.000138465326782,0.7293066408817243
20,1.027197531943549,0.9790837269279162,0.9822937431502314,0.9786881048955334,0.7163077960709198
21,1.0028357077911136,0.9591299711441631,0.9623602050008022,0.9586500950717773,0.7042519848705558
22,0.9780120682906535,0.940477993364738,0.9436774485565332,0.9399872655473248,0.6929950586515153
23,0.9594450316697929,0.9230193836816619,0.9260569811531447,0.9226251184041809,0.6825075130760083
24,0.9496271222340082,0.9066157673805275,0.9096498160508166,0.9060553318276656,0.6727043213264114
25,0.9334727370826815,0.8912010120564853,0.8942164740111037,0.8905570723101609,0.6634288217068411
26,0.9180852357360303,0.8766706327155641,0.8797111971263165,0.8761438628830194,0.6547230459806826
27,0.9105025749169698,0.862952764654453,0.8659610803358759,0.8623598010044426,0.6465120768057876
28,0.9049699650764033,0.8499842293189951,0.8530504265719683,0.8495073792959316,0.6387448525589025
29,0.8950239491392425,0.8376961752936544,0.8407229410164704,0.8370206465327863,0.6314026379759564
30,0.8769271437222361,0.8260391298888696,0.8291059463913717,0.8254347672103451,0.624459175292423
31,0.865587261914268,0.8149715729591193,0.8180207629119404,0.8143081787433629,0.6178069922746484
32,0.852565959144227,0.8044412688656224,0.807505274315166,0.8040319634727388,0.6114757308024429
33,0.8442336285296689,0.7944128156717994,0.7974611845548462,0.7939529993040592,0.6054477752725296
34,0.8360699126843676,0.7848471223284496,0.78786630444827,0.7840268437413164,0.59971077632787
35,0.8260522736482078,0.7757128670330699,0.7787210051162518,0.7749900034440291,0.5942313657623838
36,0.8285906197004868,0.7669774456158959,0.7699906593665736,0.7664705245510665,0.5889813340465273
37,0.8208482259128266,0.75862130174429,0.7617082155906088,0.7579621218164727,0.5839490296007451
38,0.8136190768739223,0.7506103881718312,0.7537552307127174,0.7499851647278639,0.5791448908440501
39,0.8002094914876731,0.7429328326191171,0.7460563485283883,0.7424049434268494,0.5745140556125552
