epoch,noisy_loss,noiseless_loss,median_loss,krum_loss,hyperbolic_loss
0,0.6777930749447052,0.6676258194546795,0.6747303450115241,0.6656146887198268,0.6572531961672166
1,0.6639430937369437,0.6450079149586692,0.6583776913175714,0.6454760715344313,0.6286438338301967
2,0.6508981854849349,0.6248088705976388,0.6430486910322678,0.6260661091346684,0.6026845466976923
3,0.6388335885012584,0.6067068254199024,0.6283827234610647,0.6092318264055314,0.5808851846159685
4,0.6274466351833605,0.5903353071951748,0.614991179906792,0.5939951048676823,0.561988117769919
5,0.6166385601183755,0.5755893430628208,0.6025416361648708,0.5779355007724897,0.5455783957274465
6,0.6062687696764841,0.5621649894219823,0.5911937432932155,0.5645247445349182,0.5306899618363851
7,0.5968340141238597,0.5499369634146847,0.5803426081005603,0.5521279447149692,0.5174786434662579
8,0.5878097523533059,0.5387305617284038,0.5702025466784729,0.5409822275444275,0.5058148201842205
9,0.5793846421259226,0.5284042418722524,0.5606481791105729,0.5309257516396434,0.4952946796008552
10,0.5713695183483644,0.5189060523760095,0.5517959315073857,0.521152204023895,0.4858419805714789
11,0.5638393404031651,0.5101337961419511,0.543309969165288,0.5123005030304931,0.4770886529289213
12,0.5566320013464944,0.5019705250010552,0.5352317437373544,0.5034820333480786,0.4691784414389271
13,0.5498177750248434,0.4944070273425713,0.5277424046933138,0.49555344992447836,0.4619640605744093
14,0.5433439747961,0.48733078139572017,0.5209066820002626,0.48790779329300993,0.45541584825530707
15,0.5371406758530977,0.4807243033305006,0.5143933647672289,0.4812461078498798,0.4490359371156662
16,0.531208572501012,0.4744998466074328,0.5081479529575038,0.47480225453692454,0.4434521264429015
17,0.5256304200729627,0.46866444481382163,0.5023686747312179,0.4686950974582279,0.438003205328693
18,0.5202496667175885,0.4631785082198764,0.4967128179368083,0.4628561813968373,0.4329717200750392
19,0.5150214481298867,0.45800596737740407,0.49129666949080697,0.45750113024537875,0.4284376385748569
20,0.5101950236162974,0.453099976478051,0.4861889785488527,0.4527362007228881,0.42409894445816254
21,0.5054894294553176,0.4484433411089303,0.4813638534281859,0.44752903451171133,0.419975110414421
22,0.5009391495486161,0.4440243926575777,0.47675436594469717,0.4430669661735933,0.4160911370266576
23,0.49662183746175426,0.43983148795870924,0.47217752675755675,0.4386357624231269,0.41253455337635564
24,0.492480856319921,0.4358544429205225,0.4680161524115443,0.43497484285378707,0.40918879451320467
25,0.4883836594951379,0.4320746108443556,0.46388604874408784,0.4310010379356642,0.4060986029296422
26,0.4845686867272456,0.4284710389544038,0.4600137336133902,0.4273268648264182,0.40293771195200834
27,0.4809013924062232,0.4250148276281939,0.4563369215242409,0.42394594308550543,0.40009503398674573
28,0.47731947649467993,0.4217177355344677,0.4528973614559746,0.4204616398507537,0.39745194139597684
29,0.473767167018154,0.41855587591356225,0.44948087789120106,0.41733800532762944,0.3948158532612765
30,0.4704472110207674,0.4155126193226692,0.44622190700378817,0.4144052171625195,0.39239838274153405
31,0.4672174514226146,0.41261238652342996,0.44311170810712275,0.4117683490485169,0.39001725910069224
32,0.46412943815826785,0.40981585866606746,0.4401151933714056,0.4089827254477802,0.3876536341726326
33,0.46111781735398255,0.40712373984214556,0.43729767068338166,0.40627481061115617,0.3855794227229701
34,0.45815500687553784,0.40453843751139906,0.43450403533709536,0.4036377579481362,0.3835174136886305
35,0.45537538619436035,0.4020676863511283,0.4318288162961413,0.40130579519182835,0.38141839087891677
36,0.45266184819822364,0.39967677939667073,0.42920707014869286,0.3988201938710922,0.3793949654179665
37,0.4499854429941481,0.3973589285631926,0.4267204282112322,0.3967747375096918,0.37756783912798986
38,0.44734484824415693,0.39512628669122896,0.4241896936869515,0.3946341727513096,0.3757369674190408
39,0.44480941016734554,0.3929681975845685,0.42186459237027224,0.3925276949053813,0.3739069105256333
40,0.44231756340655964,0.39087337791202864,0.4196207574237701,0.3907559636405208,0.3722231051343577
41,0.4400218906900138,0.38884979143938636,0.417351904194371,0.38886031892550077,0.370695714196806
42,0.43772010410720036,0.3868959686944195,0.41521008147946076,0.3869172220980645,0.36922620827465363
43,0.4354593248843886,0.38499964322541724,0.4130514674504502,0.3849940714948397,0.3678251630915815
44,0.43331504843778873,0.38316509926716363,0.4110220018172985,0.38319258452408983,0.36637196382255705
45,0.4312194466163765,0.38138965643466144,0.40905376191001236,0.3814774637301279,0.36513611143660285
46,0.4291816971061685,0.37966126477503104,0.4071688904295019,0.3805730808384532,0.3638760619099103
47,0.4271940212871225,0.37798716351744666,0.40526557535384006,0.3788161180925156,0.3626106619163354
48,0.42519136174513417,0.376359214356663,0.40340244863326946,0.3772885260176996,0.3613056445642007
49,0.4232289551131476,0.37477801984364134,0.4017174113558452,0.3758026763982516,0.3601843360340638
50,0.42138353757089925,0.37324004893543333,0.40009475472039147,0.3749688160135411,0.3589671870830033
51,0.4195934021602182,0.3717406918899549,0.3984049754981049,0.3734254804349274,0.3577716388165584
52,0.4178085084904317,0.3702798258882704,0.3967881482979344,0.3719869301437342,0.3567125020697824
53,0.4160676919546661,0.36885439085307237,0.395205903120805,0.3706842361441864,0.35564146742173264
54,0.41439912579534316,0.3674712137154066,0.3936954417043334,0.3693771529462781,0.3546787206593308
55,0.41278458707071974,0.36613150678633316,0.39224622460869485,0.36842819793668385,0.35371187955671735
56,0.4111741130212322,0.3648213256341855,0.3908057743301671,0.3680933721503313,0.3526807591625854
57,0.4096045891783349,0.3635448947000503,0.38937594921599916,0.36729864059362316,0.3517562034624344
58,0.4080888909723128,0.36229570200241645,0.3880244715203735,0.3660341639005797,0.3509339983629738
59,0.40660234616957375,0.3610831428502374,0.38665634891964545,0.3649656058192204,0.3499979384922646
60,0.4051149471509091,0.35988705067856314,0.385369294563764,0.3637406512452809,0.349159227864688
61,0.4036732964831069,0.35872682068399797,0.384091352416455,0.3630030438141954,0.34827287699072124
62,0.4022658140233154,0.35759481130814896,0.38280906225678163,0.3620833654238266,0.34738900605555206
63,0.4008758478358212,0.35648017993347203,0.381625856881903,0.3609178541429181,0.34651132511951477
64,0.39949875217520436,0.35539490672659513,0.3805232290138852,0.35987008419519856,0.34569235819995525
65,0.39817616833049396,0.35433010870097414,0.3793466953112647,0.3591038780333017,0.3449296276559338
66,0.39687284040532395,0.3532879747962522,0.37823935740666037,0.3580187920670417,0.3442075200759803
67,0.3955923587075958,0.352273571464815,0.37716705276374096,0.3577401381620098,0.3434405727177424
68,0.3943371184195695,0.3512770125305696,0.37610303321523203,0.35719458691043193,0.3427150009817991
69,0.39310860083542964,0.3502985512284749,0.3750107338818565,0.3566994640126868,0.34202078405993774
70,0.3918723697628415,0.34934114675754707,0.3740082160913462,0.35638179467090475,0.34133732473630796
71,0.3907201300792734,0.34840275400591997,0.37294858109750306,0.3553820444275643,0.3406331654304077
72,0.3895660506199302,0.34748979760299986,0.3719536985159174,0.35481126687226716,0.33992726505368037
73,0.38846655899438054,0.34659339176806897,0.3709891721894059,0.3542259534234856,0.3392123165452985
74,0.38733583629068835,0.3457064004421217,0.37003024839110915,0.35368063476057227,0.3385602087312744
75,0.38626918001646937,0.34484109089214654,0.3691082236040503,0.3528233316103427,0.33801171305424865
76,0.3851985234028791,0.34399253724446366,0.3682139341972629,0.35199724449435743,0.33738004147500783
77,0.38415212596800696,0.3431577672035509,0.3673266583146495,0.3519945145909881,0.3367745703672318
78,0.38309715082526524,0.3423366971676481,0.3664958943098001,0.351703995046641,0.33620237271312764
79,0.38211543647859847,0.34152973353135874,0.3656129978642427,0.35124834012928113,0.3356894784335603
80,0.38112420460117596,0.3407368289714496,0.36476533440870795,0.3503359998808565,0.33511436219433804
81,0.380129478563342,0.33996424176609047,0.3639350806144963,0.34956542576391253,0.33460410441601995
82,0.3791610743175647,0.33920692696593396,0.3630875897159637,0.34917938561904716,0.33402054636701484
83,0.37819105369369316,0.3384599182209929,0.36228766599097634,0.3485796375638039,0.3334523372817397
84,0.3772417332127538,0.3377204306892381,0.3614848475526516,0.3480607178552272,0.3329448228612129
85,0.37634113927245383,0.3369995682922041,0.36071784922423566,0.3475760618532966,0.3324470240933639
86,0.37542679533006085,0.33628727115985585,0.359989779661231,0.3470108892155721,0.33194574322613923
87,0.37454113858112503,0.3355949535302035,0.35926623324781454,0.34678921424907105,0.33147216000490576
88,0.37364937891497485,0.33491053868546167,0.35854836704309356,0.34650961223079,0.3309468850855168
89,0.37279153796281445,0.3342310908671491,0.3578631283022179,0.34599379154850396,0.33042144177339605
90,0.37192065121192297,0.3335582167414841,0.3571663168403825,0.3457672941201584,0.3299598403628186
91,0.3710888621219508,0.33290356517037734,0.3564714909768531,0.3455628095079736,0.32954465877236266
92,0.37028411073602163,0.3322578640131041,0.3557871594301557,0.345086695359246,0.32907254443553624
93,0.3694772587025953,0.33162652262152964,0.3550921238576137,0.34452348229687846,0.3286136571890339
94,0.3686875364517512,0.3310005001218217,0.35444263259305087,0.34439345111062075,0.32822276810534773
95,0.3679068466808426,0.33038690781757235,0.3538115406267124,0.34407102062172057,0.3278359348226222
96,0.36714109744426554,0.3297839483370017,0.3531762682601219,0.343898369407637,0.3274253855034529
97,0.366328850246102,0.32918291598830396,0.3525856759087538,0.3432939172257362,0.32700782824671243
98,0.36556414174818147,0.3285980606060063,0.3519954994654093,0.34301027629739367,0.3266206020022432
99,0.3648181226682268,0.32802004835118287,0.35140924188271744,0.3426364243125725,0.3262273556013268
100,0.3640710642254854,0.32745086460594564,0.3508292323852325,0.3420771278032537,0.3258487139605672
101,0.3633910947101099,0.3268869359335605,0.35024470060482576,0.34209180520488525,0.3254108493387285
102,0.3626397107083014,0.32633180699226455,0.3496597749707231,0.3419776910660586,0.3250875620813037
103,0.3619374004179569,0.3257854255227043,0.34911621686303335,0.3415510481321129,0.3246616415287265
104,0.36123059205380553,0.3252474360333612,0.3485880090549889,0.34142530754357514,0.32433014022421464
105,0.3605668105875057,0.32471336516543114,0.34803983764063356,0.34148477454247556,0.323980542120633
106,0.3598866138571709,0.32419141845338456,0.34752824432521573,0.341052333896384,0.3235875577862047
107,0.35920627861008664,0.32367300240898694,0.34700540024518417,0.34071518248956145,0.32325024720394374
108,0.35856673512002185,0.3231593983876067,0.3465184383410709,0.3401781132685821,0.3228962510465635
109,0.3579164340143469,0.32265322964279447,0.34601640127539984,0.3396972668535378,0.3225750535116034
110,0.3572770210707642,0.322153375324419,0.3455084145634037,0.3395103598580366,0.32223833104453475
111,0.35663178233516263,0.32166472953806075,0.34500995365557746,0.33903055970724805,0.3219056515396142
112,0.3560308907639938,0.3211802831011162,0.34452908884381556,0.3389757484513666,0.32159636976702777
113,0.35541860623838206,0.3207096572945454,0.34405593166224374,0.33866069064575616,0.32130806450118526
