epoch,noisy_loss,noiseless_loss,median_loss,krum_loss,hyperbolic_loss
0,2.088625793183657,2.089574223328079,2.0949564859028653,2.125890794295748,2.1226380945416774
1,2.0133918543175806,2.0114485560634527,2.01753808496822,2.047704282969814,2.047646473974166
2,1.9699752167108353,1.9679048105474233,1.972412448737261,2.001230202420952,2.0001922526887355
3,1.9398489609575198,1.9392356118401795,1.9397176849842712,1.9685463632696578,1.9696880962307346
4,1.9210461076476124,1.9178791221372824,1.9167826598159505,1.94190708447355,1.9475951043651547
5,1.9033205676111427,1.8993955752633518,1.90088302363913,1.9418528172027643,1.9285442869936495
6,1.8910198092522081,1.8891066182214276,1.8888014593878888,1.907346036482818,1.9147019498945586
7,1.8801293691253829,1.876424441452235,1.8765030417522375,1.901982501202697,1.9030336396552847
8,1.8694618333787387,1.866709864125115,1.8675991129020029,1.899333752843551,1.8916281786592997
9,1.8631759473856524,1.860349952370843,1.8588874078028408,1.8852053710253962,1.8820903431753417
10,1.8565802179155821,1.8528931860554765,1.8533018034994508,1.8934835987311185,1.874664575334084
11,1.8507008519456671,1.84401524074902,1.8446135016952188,1.8629745733855925,1.8675389908163813
12,1.845927652323769,1.8387972842509273,1.8387083486617342,1.8743098949547654,1.860733557329767
13,1.8400496875009658,1.8331819797605116,1.8335114603678477,1.8679268222437022,1.8541905891705246
14,1.8348545748776524,1.8280265452951436,1.8291036447083837,1.8508570133418354,1.8505464580773356
15,1.8320605617786612,1.8244412155286842,1.827595865216496,1.8577007630531304,1.8446287031474506
16,1.8300200923831524,1.8205563987224058,1.821288520883967,1.8562944565347446,1.8402067740629404
17,1.8272309553361321,1.8166530568979828,1.8180504182205213,1.8397564632966437,1.8362960142666427
18,1.8200659806735433,1.8126282948708983,1.8151219581881062,1.848637553661875,1.831965214372263
19,1.8211666978243426,1.8105897361688505,1.8124239090885679,1.848218077636907,1.8299938317851987
20,1.8151677858138897,1.8077360826296822,1.807166296198686,1.837698928998612,1.8264767745751633
21,1.8123504530254588,1.804552273048172,1.8067291184390282,1.820458002738114,1.8220368512723433
22,1.8099251241832626,1.8011835881547356,1.803022626280607,1.82898597919355,1.8214204135378547
23,1.8079540318779426,1.7986165108375096,1.8005774043740352,1.8400312820979692,1.8166563007568748
24,1.8065852190657365,1.799670163368351,1.7982281848035004,1.8320009040361016,1.8149188059417096
25,1.8049992617480075,1.7947002531550493,1.7956273471319943,1.8211585275663953,1.8112058517560654
26,1.8048552387216577,1.7933492697115545,1.7930904138962402,1.8388410226048697,1.8092143507386564
27,1.8004898400206188,1.791427654658738,1.7943356723841437,1.8248792981024178,1.807089014871648
28,1.799775515431895,1.7881900707253098,1.7938355996691515,1.8038743187081923,1.8059022963882305
29,1.7951974712762149,1.7900936460643269,1.7898365181185514,1.8274766495317614,1.803790694411983
30,1.7952553911859863,1.7836177747890842,1.790473900714064,1.8009019557169907,1.8011505953261018
31,1.7953263508650885,1.7831414161698378,1.7849225782618787,1.8123376921671444,1.798393273096228
32,1.7909638150748552,1.7833119978486476,1.7823889860854554,1.810044045906176,1.7981727275329564
33,1.7900604348702873,1.778215369539329,1.7818261681559295,1.8045233879849913,1.794496676109703
34,1.7891338157806178,1.778847129879095,1.780150543917836,1.8130257436610426,1.793823591311355
35,1.7880745109387066,1.7776229384537463,1.7785496211873353,1.806877241871666,1.793464739852958
36,1.7873007194206558,1.7757054409998272,1.7775537507124846,1.839424551078189,1.7907182304518614
37,1.78512896592889,1.7730266026288848,1.7779199121288713,1.8121559130730058,1.7892281978056352
38,1.784040183535729,1.7704125238330095,1.7753378827991604,1.8048549860042022,1.7887136862443547
39,1.7840728515132482,1.7711845768975758,1.7720624396059486,1.7923327186800326,1.7872214891369786
40,1.7804623495546728,1.7717260108615673,1.776387436181507,1.7922853563637213,1.784678229379747
41,1.778560535947337,1.7682152016218085,1.7694693622485118,1.8050839569449544,1.7832321446505124
42,1.7804433053595503,1.7672439566886406,1.7699591154942658,1.796929405736032,1.7834592828231377
43,1.7796152901484747,1.7643900559506325,1.7682443562106294,1.7931273016930755,1.7809749703544233
44,1.7772744175913724,1.76615022621435,1.767925313536649,1.7969521497065428,1.7805146503129805
45,1.7754730277754123,1.7628889563016308,1.7677187485712618,1.8057928752091765,1.7779089878703895
46,1.7729200918131989,1.7635244457541825,1.7645094146267968,1.8056349108578136,1.7773717303649963
47,1.7721737386724405,1.763776877099526,1.7625205192418771,1.781898444724316,1.7760006352892164
48,1.771887523438955,1.7636367768717947,1.762015080189372,1.780763945788112,1.7762859803375481
49,1.770158310261319,1.7602963622049193,1.761405314694399,1.7943184862953614,1.7734012653534508
