epoch,noisy_loss,noiseless_loss,median_loss,krum_loss,hyperbolic_loss
0,1.2576280523896073,1.2536914074982306,1.2903240904293674,1.2515800099481549,1.2093551924568353
1,1.014079871014174,1.0184578215752105,1.0542975353739197,1.0211434351113151,0.9851123856735601
2,0.9124422457158439,0.9130842755570923,0.9511310437330999,0.9093217728636452,0.880913580433446
3,0.8497944167048643,0.8502514876968527,0.8910027236038296,0.8495915370107909,0.8182200404095252
4,0.8072653420298171,0.8067464540397644,0.8516484637651728,0.8086759221909428,0.774435440384573
5,0.7756043412213831,0.7744047677149983,0.8225492273410988,0.7831588719498035,0.7423947701539192
6,0.7513671446277455,0.7494823901364566,0.8005757058522934,0.7634113834639085,0.7178982796498505
7,0.7321312773237456,0.7283962496100872,0.7828776702185505,0.742338899277711,0.6994889326841286
8,0.7151428082521085,0.7110409541121371,0.7678150967508973,0.7280660731298644,0.6811969086122011
9,0.702427971132923,0.6960566220624967,0.7551844976563573,0.7184472397830478,0.6673776681667245
10,0.689497916184895,0.6833229642960297,0.7452081290439508,0.7090469056496999,0.6548174001880144
11,0.6784337017334506,0.671588991405627,0.7353440725845356,0.6995305879709526,0.644324784493932
12,0.668058620417345,0.6614810189507451,0.7264891899919156,0.6923653798060524,0.6357302901744459
13,0.6613900078385386,0.6529264396109763,0.7185362281031697,0.6879717242413482,0.6265111356353815
14,0.6517690538537182,0.6440182531945913,0.7124694704658409,0.683862520354454,0.6191305501451879
15,0.6452359498579474,0.6365914659665904,0.7058210567059037,0.676034048900616,0.6127214096833269
16,0.6386499549721338,0.6296668326035755,0.7004850119144387,0.671096551441054,0.6082832999341381
17,0.631202958490928,0.6238453181866128,0.6953765773022524,0.6710910929055013,0.6008782118606081
18,0.625183428432645,0.6178492853839168,0.6913557436787636,0.6636805538516785,0.596430223323125
19,0.6206726893684152,0.6122146100189512,0.686080451970404,0.6633871362088554,0.5908878143272257
20,0.6178776651329059,0.6072850029315583,0.6825285869415801,0.6587699348028188,0.5870645975368306
21,0.6119159092425543,0.6022592180596184,0.6777257956817911,0.6570580157211695,0.5822480138402579
22,0.6065425681511077,0.598067120776026,0.6744973352684239,0.654598142059356,0.5783715367801843
23,0.6027195828842358,0.5935302624425137,0.6714335156683154,0.6510144041922289,0.5752144192593022
24,0.5980576544101579,0.5894933468084079,0.6680599223672914,0.6506501404881191,0.5716756979776847
25,0.5946473918370533,0.5859952473198033,0.6652331545794641,0.6475062868874656,0.5682006138385619
26,0.5918411844804057,0.5823662892090219,0.6624388843027182,0.6448409143257382,0.5658278140952859
27,0.5888680376495217,0.5792477871857791,0.6599035398762789,0.6427940478067008,0.5629792398921861
28,0.5854985098550873,0.5762100664566095,0.6576666770752381,0.6376620283281048,0.5598785786548591
29,0.5830718590903352,0.5731845669546438,0.6558332796741463,0.6378979197872551,0.55737039475334
30,0.5803349447392206,0.5699235924111702,0.6530718327858834,0.6345010052812976,0.5554557975887167
31,0.5768242665203698,0.5671114284787492,0.6509127616104493,0.6351705956992726,0.5530428816448982
32,0.5739801092919625,0.5644444818402127,0.6494696757940766,0.6333702471034098,0.5510449807510418
33,0.5719286924841632,0.5621826849521131,0.6476069793481695,0.6328147720574353,0.5485248883021172
34,0.5690244716412757,0.5597311608151425,0.645637528383328,0.6335686252496439,0.5472010509876603
35,0.5668188890608384,0.5573802170017021,0.6437161575485223,0.6342512719796846,0.5450576988179082
36,0.5646889581365406,0.5549450484024507,0.6421297118286416,0.6328423996962699,0.5427180372011936
37,0.5622518748883055,0.5529494195112917,0.6413064593408967,0.6305117709517482,0.5406127619572763
38,0.5604342427329156,0.5512565902024896,0.6397842014582892,0.6271909249906596,0.5393107361262036
39,0.5578162442404023,0.5487647062892912,0.6383185595805021,0.6265120312257267,0.5384598741948798
40,0.5561585386913958,0.5468869304705953,0.6368474592050973,0.6266286133652822,0.5361481303173974
41,0.5539580952029516,0.5452484549947904,0.6358491232821292,0.6274038234598287,0.5359733154817073
42,0.5519106274349136,0.5431872125284736,0.6349154793207882,0.626730707682836,0.5325199919992869
43,0.5504881644629143,0.5414334529934616,0.6336188048608731,0.6250518864262461,0.5321510574419301
44,0.5483552923969599,0.539676591410924,0.6320032546090788,0.6221375731532415,0.52979938420536
45,0.5470634819542332,0.5383465682580568,0.6315368763626527,0.6231320578559405,0.5284009362660731
46,0.5454931288700984,0.536427013810968,0.6300610328662269,0.6226204563557274,0.5277752419185652
47,0.5435998945724252,0.5349025878384405,0.6293722848268944,0.6230369663574571,0.5264562775102126
48,0.54209862461718,0.5335012942356091,0.6284300029402663,0.6194657907963813,0.5249009502755563
49,0.5411092302719308,0.5321935653563533,0.6275114326542516,0.6208512562640506,0.5236976599081123
50,0.5391866218765009,0.5305118176411642,0.6264933477687359,0.6195212356329655,0.5236042552591683
