epoch,noisy_loss,noiseless_loss,median_loss,krum_loss,hyperbolic_loss
0,2.230661510264554,2.1503801148003667,2.1932667294412482,2.152404164308627,2.277689706453069
1,2.1625749821848648,2.015815362146959,2.0948528320410404,2.016921016770697,2.2466983443972643
2,2.098060462597221,1.895815569748742,2.005353330987621,1.896704076188433,2.216161153231346
3,2.0371992368843976,1.7885788594236482,1.9229372762062502,1.7901117662085266,2.168957842994505
4,1.979183708460358,1.6927525255188653,1.8474856907146517,1.6947461359809115,2.122758816941725
5,1.9242391323593069,1.6070700111074012,1.7789872311984032,1.6083547395847235,2.059167045642658
6,1.8721754312479584,1.5304275756811228,1.7157048590204773,1.5320651266333274,1.9889562339374744
7,1.8225952551836404,1.4617413793219893,1.6574147832449908,1.4625434527731909,1.9155120347095738
8,1.775440892887827,1.4000489394672546,1.6036746148607137,1.4008770483186612,1.8425091555313415
9,1.7307908173208553,1.3445168077759408,1.5544797912704387,1.3451391745354,1.7692953249081993
10,1.6882457873519532,1.2943673392887525,1.5090335609800418,1.2947187994234206,1.698850465920053
11,1.6479597967811104,1.2489456908943852,1.4674883281245104,1.2483389340079045,1.6332131081607788
12,1.609624381940819,1.207672031716541,1.4279346935724828,1.2122448601291598,1.5715190956806175
13,1.5731965361986828,1.170057487792602,1.3922871902813991,1.1744995310707678,1.5137003718842672
14,1.538589131619567,1.1356553549487147,1.3584981802781961,1.1440326392827662,1.460827879755199
15,1.5057312828214275,1.1040908684433528,1.3271690529240259,1.11533936453801,1.4119316308792902
16,1.4744577480699,1.0750626821987934,1.2980321269595392,1.0885512739671046,1.3674091148151035
17,1.444691647956043,1.048269472689919,1.2711651082109452,1.0641745958732782,1.3254918856668487
18,1.4163474769725046,1.0234794495240724,1.245633102275149,1.0412820205840125,1.2871762987007518
19,1.3893267999081653,1.0004788335848795,1.2217026831176907,1.0198522372109056,1.2511279143393708
20,1.3635368391298723,0.9790779247487089,1.1994533559932985,0.9997644027975345,1.2183329697747087
21,1.3390125373939565,0.9591276369067531,1.178769953931499,0.9836218485739143,1.188682919023196
22,1.3155829731189739,0.9404724661851498,1.159001816474763,0.9708536260006232,1.1611416371113372
23,1.2932260788037908,0.9230039248369099,1.1404761404830253,0.958532485436203,1.1352938296393087
