epoch,hyperbolic_krum_loss
0,2.2234858572225034
1,2.150702266402478
2,2.0810826774062945
3,2.0160103383462733
4,1.9536279764230422
5,1.8948492245049748
6,1.8392078000852674
7,1.7873118830461778
8,1.7388397681062786
9,1.692236147307575
10,1.6485679412026653
11,1.6072112496072783
12,1.567536693180267
13,1.5302158669886916
14,1.494912592795877
15,1.4611450147504377
16,1.4296659035358588
17,1.399404671014088
18,1.3708750295515517
19,1.3442134501892389
20,1.3185969254894319
21,1.2937490783210301
22,1.2732450568685967
23,1.2537263678566477
24,1.2346892876348405
25,1.2166109052253145
26,1.198852495568152
27,1.1823050327502278
28,1.1661247491964062
29,1.1510294996471915
30,1.1362835484045937
31,1.1202251699588552
32,1.1067902589357435
33,1.0940392581641685
34,1.081209994381314
35,1.0688771415738405
36,1.0567843777466586
37,1.047102663330493
38,1.0376681418195344
39,1.0282506759555254
40,1.0179125048092694
41,1.012221041846985
42,1.0038119618804782
43,0.9954562580468708
44,0.9874065350735309
45,0.9821683598682194
46,0.9769379593594988
47,0.9731126156090381
48,0.9694309143956336
49,0.9645012656000705
50,0.9633249072329165
51,0.963447444421334
52,0.9622228572413652
53,0.9625519717113468
54,0.9613928594231308
55,0.9591979618405644
56,0.9580738097577063
57,0.9581425856418292
58,0.9608271527524216
59,0.9571338451819202
60,0.9634363447327546
61,0.962211662624704
62,0.9635661368282342
63,0.9637438873228291
64,0.9650656999394339
65,0.9627565614432599
66,0.9617702554796416
67,0.9592576814278374
68,0.9557615713780744
69,0.9583261427943262
70,0.9598746572506008
71,0.9587260362500807
72,0.9589718067572938
73,0.9641333770000934
74,0.9643135875084327
75,0.9594791030087825
76,0.9569798742680505
77,0.9571577233542472
78,0.9573846771913188
79,0.956316280825158
80,0.9564425183294257
81,0.9578968244635464
82,0.9593154480458841
83,0.95686195989699
84,0.9582006428444092
85,0.962178811669513
86,0.9610891590651
87,0.9600507326391178
88,0.9576312199350202
89,0.9603503146165672
90,0.9630667432639037
91,0.9631842281121387
92,0.9645749015163348
93,0.9646878747802368
94,0.9624264726650129
95,0.9626335522165576
96,0.9615456550084087
97,0.9641862221073132
98,0.9618165667034962
99,0.9631882980906509
100,0.9658869887956711
101,0.9648066405630472
102,0.9598882205869048
103,0.9625175447241192
104,0.9626224746001275
105,0.9626525026143845
106,0.9652883752472425
107,0.9628288741336221
108,0.9655523248897112
109,0.9658809699799334
110,0.9659785029639341
111,0.9649836188159671
112,0.9637658043703146
113,0.9625483032954788
114,0.9627019069864159
115,0.962997224415237
116,0.967033563031789
117,0.967069756386227
118,0.968427386797418
119,0.9671742155072476
120,0.9674090705352398
121,0.9663972338051605
122,0.96786376780698
123,0.9668586614259823
124,0.9683210804917639
125,0.9710914789731928
126,0.9675089078934472
127,0.9615052741979317
128,0.9591114159527346
129,0.9582184792008094
130,0.9634376869664971
131,0.960989811006883
132,0.9598631050057848
133,0.9626762769024988
134,0.9616455509331361
135,0.9630046602262056
136,0.9644731682938873
137,0.9608380722654294
138,0.9609489968383426
139,0.9585876695806457
140,0.9598589870183576
141,0.9576918082186388
142,0.9605147903952022
143,0.9594734642816695
144,0.9596822848531037
145,0.9599060138688853
146,0.9600990810321177
147,0.9578442968360036
148,0.9603723493914983
149,0.9605392940959785
150,0.9607254985682316
151,0.9634303010164625
152,0.9635110893528176
153,0.9574144577886089
154,0.9575758241924032
155,0.9599815219083326
156,0.9614410041065157
157,0.9616250807487625
158,0.9630242076741327
159,0.9644485040959838
160,0.965746007397209
161,0.9684997743287348
162,0.9714802105062514
163,0.9702569893504643
164,0.967878460474982
165,0.9640863307433365
166,0.9643491897264548
167,0.9646352591239956
168,0.9635280832884606
169,0.9662498907579625
170,0.9675481525340339
171,0.9688394181168724
172,0.9652573119972055
173,0.9680255610762795
174,0.9681052273094327
175,0.9645171157043982
176,0.9634600093258444
177,0.9636592097001145
178,0.9625952756584716
179,0.964011717496851
180,0.9627142676705769
181,0.9642507527841547
182,0.965570179229402
183,0.964593700952958
184,0.9660289333378567
185,0.9648122503579035
186,0.9648822693189079
187,0.9600708055873177
188,0.9653793895577776
189,0.9643167706944274
190,0.9618578615226911
191,0.9594922893034784
192,0.9597279128493702
193,0.9612508115370579
194,0.9589300605281686
195,0.9590326651978858
196,0.9591233776451644
197,0.963191849463761
198,0.9594330786883618
199,0.9584466213370756
200,0.9610242808991293
201,0.9610876476955685
202,0.9600354456385565
203,0.9579816547986669
204,0.9580621514970219
205,0.9583952481076288
206,0.9561659065337824
207,0.9588567805441569
208,0.9553897909090779
209,0.9554896721070811
210,0.9556004020249652
211,0.9531411687658303
212,0.9532661865077653
213,0.9535681311649474
214,0.9536780242007274
215,0.9576602101327855
216,0.9568116804764573
217,0.9571275587666475
218,0.9572054691186936
219,0.9560803441503968
220,0.9562030512488204
221,0.9563559517189314
222,0.9564939232866532
223,0.9552597519418037
224,0.9552494710691182
225,0.9577649270608644
226,0.9580218792059373
227,0.9619259979957268
228,0.9622630658196868
229,0.9585109673447397
230,0.9614351114279311
231,0.960149529401308
232,0.9589816524250567
233,0.9629497259368771
234,0.963176593594909
235,0.9604603298735591
236,0.9583029275014276
237,0.9572404332016011
238,0.9586880826326524
239,0.9589666300907009
240,0.9593155477355594
241,0.9619186577524682
242,0.9621769742233895
243,0.9635367275502765
244,0.9597423118138794
245,0.9548993295322221
246,0.9563085056491998
247,0.9550563960259172
248,0.9540455958308539
249,0.9542047780727132
250,0.9580298169448097
251,0.9595184118643261
252,0.9608325031411074
253,0.9597879543564113
254,0.961095079805938
255,0.9636478147045516
256,0.9613744253147182
257,0.9590986238918637
258,0.9618191144271567
259,0.9569484214829821
260,0.9583917138101883
261,0.9559379432452031
262,0.9573881083089502
263,0.9564405571869864
264,0.9565652484506482
265,0.9566236666772574
266,0.9580620549050811
267,0.9594007176118104
268,0.9607863804645741
269,0.958203340171154
270,0.9536510611512803
271,0.951452244859631
272,0.9542007622829944
273,0.9568639481153525
274,0.9544535538225618
275,0.954497384830329
276,0.9572355120355053
277,0.95602590124054
278,0.9525088247427991
279,0.956445593378304
280,0.9592346132489831
281,0.9566696625394854
282,0.9566879479576409
283,0.9521509148882323
284,0.9547922421728965
285,0.9535295464298432
286,0.9501429107156797
287,0.9540297703457828
288,0.9530404040990869
289,0.9534430847486832
290,0.9509729821730752
291,0.9512088788254064
292,0.9501237293721295
293,0.9501781575380728
294,0.9503753249776948
295,0.9503902949353418
296,0.9505330078042193
297,0.9495147166333892
298,0.9496710278353852
299,0.9510768649352196
300,0.9538943671739814
301,0.952762101146058
302,0.9516577398812792
303,0.9544387587112273
304,0.9546211545255892
305,0.9520379946753156
306,0.9573602464948029
307,0.9561836101036327
308,0.9525631596046429
309,0.9527716608200772
310,0.9541782636548862
311,0.9528757456566694
312,0.9520081545534668
313,0.9509777652454342
314,0.9510679224990595
315,0.9511240478961929
316,0.9527311028241875
317,0.9528220926769461
318,0.9514916297434448
319,0.9517731278310612
320,0.9520405759997252
321,0.9497864522344868
322,0.9512748735076767
323,0.9500840189860863
324,0.9515747219264091
325,0.9542032573909354
326,0.9533594643222401
327,0.9508019309684415
328,0.953408384647468
329,0.9536567383921875
330,0.9577653530722133
331,0.951668177484733
332,0.9531840485953514
333,0.949518715258972
334,0.9533403281318729
335,0.952267242329003
336,0.951182957314443
337,0.9501091492923759
338,0.9515787212092173
339,0.9506242784057152
340,0.9495437688440658
341,0.9508849102523723
342,0.9535524196060968
343,0.95742138558592
344,0.9601454440724733
345,0.9589911061330628
346,0.9616854298498848
347,0.9619150969102942
348,0.9595267048955811
349,0.9583678293531928
350,0.9572999982950658
351,0.9548708965874207
352,0.9525360455057106
353,0.9564658735179878
354,0.9531837904633139
355,0.9532310137278237
356,0.955932152806669
357,0.9599804293913554
358,0.9575768631041649
359,0.9565498801364777
360,0.9516513105553072
361,0.9520157977062583
362,0.9547749377537638
363,0.9510727345085705
364,0.9525410122213496
